incident_energy,boxcar1,boxcar2,boxcar3,boxcar4
0.0193690970402459,0.0,0.0,0.0,0.0
0.0195440977005429,0.0,0.0,0.0,0.0
0.0197206794996529,0.0,0.0,0.0,0.0
0.0198988567232361,0.0,0.0,0.0,0.0
0.020078643786024,0.0,0.0,0.0,0.0
0.0202600552329862,0.0,0.0,0.0,0.0
0.0204431057405065,0.0,0.0,0.0,0.0
0.0206278101175704,0.0,0.0,0.0,0.0
0.0208141833069635,0.0,0.0,0.0,0.0
0.02100224038648,0.0,0.0,0.0,0.0
0.0211919965701427,0.0,0.0,0.0,0.0
0.0213834672094338,0.0,0.0,0.0,0.0
0.0215766677945366,0.0,0.0,0.0,0.0
0.0217716139555893,0.0,0.0,0.0,0.0
0.0219683214639487,0.0,0.0,0.0,0.0
0.0221668062334668,0.0,0.0,0.0,0.0
0.0223670843217779,0.0,0.0,0.0,0.0
0.0225691719315976,0.0,0.0,0.0,0.0
0.0227730854120339,0.0,0.0,0.0,0.0
0.0229788412599097,0.0,0.0,0.0,0.0
0.0231864561210975,0.0,0.0,0.0,0.0
0.0233959467918659,0.0,0.0,0.0,0.0
0.0236073302202385,0.0,0.0,0.0,0.0
0.0238206235073652,0.0,0.0,0.0,0.0
0.0240358439089055,0.0,0.0,0.0,0.0
0.0242530088364245,0.0,0.0,0.0,0.0
0.0244721358588016,0.0,0.0,0.0,0.0
0.0246932427036519,0.0,0.0,0.0,0.0
0.0249163472587601,0.0,0.0,0.0,0.0
0.0251414675735281,0.0,0.0,0.0,0.0
0.0253686218604347,0.0,0.0,0.0,0.0
0.0255978284965095,0.0,0.0,0.0,0.0
0.0258291060248191,0.0,0.0,0.0,0.0
0.0260624731559679,0.0,0.0,0.0,0.0
0.026297948769611,0.0,0.0,0.0,0.0
0.0265355519159826,0.0,0.0,0.0,0.0
0.026775301817436,0.0,0.0,0.0,0.0
0.0270172178699999,0.0,0.0,0.0,0.0
0.0272613196449465,0.0,0.0,0.0,0.0
0.0275076268903756,0.0,0.0,0.0,0.0
0.0277561595328119,0.0,0.0,0.0,0.0
0.0280069376788173,0.0,0.0,0.0,0.0
0.028259981616617,0.0,0.0,0.0,0.0
0.0285153118177416,0.0,0.0,0.0,0.0
0.0287729489386828,0.0,0.0,0.0,0.0
0.0290329138225644,0.0,0.0,0.0,0.0
0.0292952275008292,0.0,0.0,0.0,0.0
0.0295599111949396,0.0,0.0,0.0,0.0
0.0298269863180951,0.0,0.0,0.0,0.0
0.0300964744769643,0.0,0.0,0.0,0.0
0.0303683974734331,0.0,0.0,0.0,0.0
0.0306427773063685,0.0,0.0,0.0,0.0
0.030919636173398,0.0,0.0,0.0,0.0
0.0311989964727059,0.0,0.0,0.0,0.0
0.031480880804845,0.0,0.0,0.0,0.0
0.031765311974565,0.0,0.0,0.0,0.0
0.0320523129926578,0.0,0.0,0.0,0.0
0.0323419070778186,0.0,0.0,0.0,0.0
0.0326341176585246,0.0,0.0,0.0,0.0
0.0329289683749304,0.0,0.0,0.0,0.0
0.0332264830807805,0.0,0.0,0.0,0.0
0.033526685845339,0.0,0.0,0.0,0.0
0.0338296009553367,0.0,0.0,0.0,0.0
0.0341352529169365,0.0,0.0,0.0,0.0
0.0344436664577151,0.0,0.0,0.0,0.0
0.0347548665286645,0.0,0.0,0.0,0.0
0.0350688783062095,0.0,0.0,0.0,0.0
0.0353857271942453,0.0,0.0,0.0,0.0
0.0357054388261926,0.0,0.0,0.0,0.0
0.0360280390670708,0.0,0.0,0.0,0.0
0.0363535540155912,0.0,0.0,0.0,0.0
0.036682010006268,0.0,0.0,0.0,0.0
0.0370134336115491,0.0,0.0,0.0,0.0
0.0373478516439654,0.0,0.0,0.0,0.0
0.0376852911583003,0.0,0.0,0.0,0.0
0.0380257794537786,0.0,0.0,0.0,0.0
0.0383693440762744,0.0,0.0,0.0,0.0
0.0387160128205405,0.0,0.0,0.0,0.0
0.0390658137324562,0.0,0.0,0.0,0.0
0.0394187751112965,0.0,0.0,0.0,0.0
0.039774925512022,0.0,0.0,0.0,0.0
0.0401342937475884,0.0,0.0,0.0,0.0
0.0404969088912777,0.0,0.0,0.0,0.0
0.0408628002790504,0.0,0.0,0.0,0.0
0.0412319975119187,0.0,0.0,0.0,0.0
0.0416045304583413,0.0,0.0,0.0,0.0
0.0419804292566398,0.0,0.0,0.0,0.0
0.0423597243174368,0.0,0.0,0.0,0.0
0.0427424463261162,0.0,0.0,0.0,0.0
0.0431286262453058,0.0,0.0,0.0,0.0
0.0435182953173821,0.0,0.0,0.0,0.0
0.043911485066998,0.0,0.0,0.0,0.0
0.0443082273036329,0.0,0.0,0.0,0.0
0.0447085541241663,0.0,0.0,0.0,0.0
0.0451124979154744,0.0,0.0,0.0,0.0
0.0455200913570504,0.0,0.0,0.0,0.0
0.0459313674236482,0.0,0.0,0.0,0.0
0.0463463593879498,0.0,0.0,0.0,0.0
0.0467651008232578,0.0,0.0,0.0,0.0
0.0471876256062107,0.0,0.0,0.0,0.0
0.0476139679195243,0.0,0.0,0.0,0.0
0.0480441622547564,0.0,0.0,0.0,0.0
0.0484782434150979,0.0,0.0,0.0,0.0
0.0489162465181879,0.0,0.0,0.0,0.0
0.0493582069989551,0.0,0.0,0.0,0.0
0.0498041606124841,0.0,0.0,0.0,0.0
0.0502541434369085,0.0,0.0,0.0,0.0
0.0507081918763295,0.0,0.0,0.0,0.0
0.0511663426637609,0.0,0.0,0.0,0.0
0.0516286328641008,0.0,0.0,0.0,0.0
0.0520950998771306,0.0,0.0,0.0,0.0
0.0525657814405401,0.0,0.0,0.0,0.0
0.0530407156329812,0.0,0.0,0.0,0.0
0.0535199408771476,0.0,0.0,0.0,0.0
0.0540034959428843,0.0,0.0,0.0,0.0
0.0544914199503231,0.0,0.0,0.0,0.0
0.0549837523730484,0.0,0.0,0.0,0.0
0.05548053304129,0.0,0.0,0.0,0.0
0.0559818021451454,0.0,0.0,0.0,0.0
0.0564876002378319,0.0,0.0,0.0,0.0
0.0569979682389664,0.0,0.0,0.0,0.0
0.0575129474378769,0.0,0.0,0.0,0.0
0.0580325794969419,0.0,0.0,0.0,0.0
0.0585569064549617,0.0,0.0,0.0,0.0
0.0590859707305587,0.0,0.0,0.0,0.0
0.0596198151256097,0.0,0.0,0.0,0.0
0.0601584828287084,0.0,0.0,0.0,0.0
0.0607020174186593,0.0,0.0,0.0,0.0
0.0612504628680031,0.0,0.0,0.0,0.0
0.061803863546575,0.0,0.0,0.0,0.0
0.062362264225093,0.0,0.0,0.0,0.0
0.0629257100787809,0.0,0.0,0.0,0.0
0.0634942466910226,0.0,0.0,0.0,0.0
0.0640679200570499,0.0,0.0,0.0,0.0
0.0646467765876636,0.0,0.0,0.0,0.0
0.0652308631129882,0.0,0.0,0.0,0.0
0.0658202268862604,0.0,0.0,0.0,0.0
0.066414915587652,0.0,0.0,0.0,0.0
0.0670149773281274,0.0,0.0,0.0,0.0
0.0676204606533356,0.0,0.0,0.0,0.0
0.0682314145475378,0.0,0.0,0.0,0.0
0.0688478884375702,0.0,0.0,0.0,0.0
0.0694699321968426,0.0,0.0,0.0,0.0
0.0700975961493734,1.0,0.0,0.0,0.0
0.0707309310738607,1.0,0.0,0.0,0.0
0.0713699882077903,1.0,0.0,0.0,0.0
0.0720148192515813,1.0,0.0,0.0,0.0
0.072665476372768,1.0,0.0,0.0,0.0
0.0733220122102211,1.0,0.0,0.0,0.0
0.0739844798784057,1.0,0.0,0.0,0.0
0.0746529329716782,1.0,0.0,0.0,0.0
0.0753274255686229,1.0,0.0,0.0,0.0
0.0760080122364262,1.0,0.0,0.0,0.0
0.0766947480352916,1.0,0.0,0.0,0.0
0.077387688522894,1.0,0.0,0.0,0.0
0.0780868897588743,1.0,0.0,0.0,0.0
0.0787924083093749,1.0,0.0,0.0,0.0
0.0795043012516157,1.0,0.0,0.0,0.0
0.080222626178512,1.0,0.0,0.0,0.0
0.0809474412033335,1.0,0.0,0.0,0.0
0.0816788049644061,1.0,0.0,0.0,0.0
0.0824167766298553,1.0,0.0,0.0,0.0
0.0831614159023936,1.0,0.0,0.0,0.0
0.08391278302415,1.0,0.0,0.0,0.0
0.0846709387815439,1.0,0.0,0.0,0.0
0.0854359445102026,1.0,0.0,0.0,0.0
0.0862078620999237,1.0,0.0,0.0,0.0
0.0869867539996818,1.0,0.0,0.0,0.0
0.0877726832226809,1.0,0.0,0.0,0.0
0.088565713351452,1.0,0.0,0.0,0.0
0.0893659085429971,1.0,0.0,0.0,0.0
0.0901733335339798,1.0,0.0,0.0,0.0
0.0909880536459621,1.0,0.0,0.0,0.0
0.0918101347906894,1.0,0.0,0.0,0.0
0.0926396434754226,1.0,0.0,0.0,0.0
0.0934766468083187,1.0,0.0,0.0,0.0
0.09432121250386,1.0,0.0,0.0,0.0
0.0951734088883321,1.0,0.0,0.0,0.0
0.0960333049053516,1.0,0.0,0.0,0.0
0.0969009701214438,1.0,0.0,0.0,0.0
0.0977764747316708,1.0,0.0,0.0,0.0
0.0986598895653102,1.0,0.0,0.0,0.0
0.099551286091585,1.0,0.0,0.0,0.0
0.1004507364254462,0.0,0.0,0.0,0.0
0.1013583133334065,0.0,0.0,0.0,0.0
0.1022740902394273,0.0,0.0,0.0,0.0
0.1031981412308588,0.0,0.0,0.0,0.0
0.1041305410644336,0.0,0.0,0.0,0.0
0.105071365172315,0.0,0.0,0.0,0.0
0.106020689668199,0.0,0.0,0.0,0.0
0.1069785913534723,0.0,0.0,0.0,0.0
0.1079451477234258,0.0,0.0,0.0,0.0
0.1089204369735236,0.0,0.0,0.0,0.0
0.1099045380057295,0.0,0.0,0.0,0.0
0.1108975304348898,0.0,0.0,0.0,0.0
0.1118994945951748,0.0,0.0,0.0,0.0
0.1129105115465775,0.0,0.0,0.0,0.0
0.1139306630814716,0.0,0.0,0.0,0.0
0.1149600317312286,0.0,0.0,0.0,0.0
0.1159987007728944,0.0,0.0,0.0,0.0
0.1170467542359272,0.0,0.0,0.0,0.0
0.1181042769089947,0.0,0.0,0.0,0.0
0.1191713543468341,0.0,0.0,0.0,0.0
0.1202480728771738,0.0,0.0,0.0,0.0
0.1213345196077167,0.0,0.0,0.0,0.0
0.1224307824331879,0.0,0.0,0.0,0.0
0.1235369500424453,0.0,0.0,0.0,0.0
0.1246531119256544,0.0,0.0,0.0,0.0
0.1257793583815287,0.0,0.0,0.0,0.0
0.1269157805246343,0.0,0.0,0.0,0.0
0.1280624702927617,0.0,0.0,0.0,0.0
0.1292195204543633,0.0,0.0,0.0,0.0
0.1303870246160588,0.0,0.0,0.0,0.0
0.1315650772302078,0.0,0.0,0.0,0.0
0.1327537736025512,0.0,0.0,0.0,0.0
0.1339532098999216,0.0,0.0,0.0,0.0
0.1351634831580232,0.0,0.0,0.0,0.0
0.1363846912892822,0.0,0.0,0.0,0.0
0.1376169330907679,0.0,0.0,0.0,0.0
0.1388603082521854,0.0,0.0,0.0,0.0
0.1401149173639411,0.0,0.0,0.0,0.0
0.14138086192528,0.0,0.0,0.0,0.0
0.1426582443524974,0.0,0.0,0.0,0.0
0.1439471679872244,0.0,0.0,0.0,0.0
0.1452477371047883,0.0,0.0,0.0,0.0
0.1465600569226489,0.0,0.0,0.0,0.0
0.1478842336089101,0.0,0.0,0.0,0.0
0.1492203742909097,0.0,0.0,0.0,0.0
0.1505685870638856,0.0,0.0,0.0,0.0
0.1519289809997212,0.0,0.0,0.0,0.0
0.1533016661557691,0.0,0.0,0.0,0.0
0.1546867535837551,0.0,0.0,0.0,0.0
0.1560843553387622,0.0,0.0,0.0,0.0
0.1574945844882964,0.0,0.0,0.0,0.0
0.1589175551214333,0.0,0.0,0.0,0.0
0.1603533823580486,0.0,0.0,0.0,0.0
0.1618021823581314,0.0,0.0,0.0,0.0
0.1632640723311811,0.0,0.0,0.0,0.0
0.1647391705456906,0.0,0.0,0.0,0.0
0.1662275963387138,0.0,0.0,0.0,0.0
0.1677294701255201,0.0,0.0,0.0,0.0
0.1692449134093364,0.0,0.0,0.0,0.0
0.1707740487911767,0.0,0.0,0.0,0.0
0.1723169999797605,0.0,0.0,0.0,0.0
0.1738738918015213,0.0,0.0,0.0,0.0
0.175444850210705,0.0,0.0,0.0,0.0
0.1770300022995598,0.0,0.0,0.0,0.0
0.1786294763086179,0.0,0.0,0.0,0.0
0.1802434016370705,0.0,0.0,0.0,0.0
0.1818719088532364,0.0,0.0,0.0,0.0
0.1835151297051251,0.0,0.0,0.0,0.0
0.1851731971310949,0.0,0.0,0.0,0.0
0.1868462452706085,0.0,0.0,0.0,0.0
0.1885344094750846,0.0,0.0,0.0,0.0
0.1902378263188478,0.0,0.0,0.0,0.0
0.1919566336101781,0.0,0.0,0.0,0.0
0.1936909704024593,0.0,0.0,0.0,0.0
0.195440977005429,0.0,0.0,0.0,0.0
0.1972067949965294,0.0,0.0,0.0,0.0
0.1989885672323612,0.0,0.0,0.0,0.0
0.2007864378602409,0.0,0.0,0.0,0.0
0.2026005523298627,0.0,0.0,0.0,0.0
0.204431057405065,0.0,0.0,0.0,0.0
0.2062781011757043,0.0,0.0,0.0,0.0
0.2081418330696354,0.0,0.0,0.0,0.0
0.2100224038648006,0.0,0.0,0.0,0.0
0.2119199657014277,0.0,0.0,0.0,0.0
0.2138346720943381,0.0,0.0,0.0,0.0
0.2157666779453667,0.0,0.0,0.0,0.0
0.2177161395558932,0.0,0.0,0.0,0.0
0.2196832146394875,0.0,0.0,0.0,0.0
0.2216680623346686,0.0,0.0,0.0,0.0
0.2236708432177791,0.0,0.0,0.0,0.0
0.2256917193159761,0.0,0.0,0.0,0.0
0.2277308541203393,0.0,0.0,0.0,0.0
0.2297884125990977,0.0,0.0,0.0,0.0
0.2318645612109756,0.0,0.0,0.0,0.0
0.2339594679186593,0.0,0.0,0.0,0.0
0.2360733022023855,0.0,0.0,0.0,0.0
0.2382062350736526,0.0,0.0,0.0,0.0
0.2403584390890555,0.0,0.0,0.0,0.0
0.2425300883642454,0.0,0.0,0.0,0.0
0.2447213585880166,0.0,0.0,0.0,0.0
0.2469324270365193,0.0,0.0,0.0,0.0
0.2491634725876017,0.0,0.0,0.0,0.0
0.2514146757352814,0.0,0.0,0.0,0.0
0.2536862186043476,0.0,0.0,0.0,0.0
0.2559782849650951,0.0,0.0,0.0,0.0
0.2582910602481916,0.0,0.0,0.0,0.0
0.260624731559679,0.0,0.0,0.0,0.0
0.2629794876961109,0.0,0.0,0.0,0.0
0.2653555191598261,0.0,0.0,0.0,0.0
0.2677530181743607,0.0,0.0,0.0,0.0
0.270172178699999,0.0,0.0,0.0,0.0
0.272613196449465,0.0,0.0,0.0,0.0
0.2750762689037563,0.0,0.0,0.0,0.0
0.2775615953281198,0.0,0.0,0.0,0.0
0.280069376788173,0.0,0.0,0.0,0.0
0.2825998161661704,0.0,0.0,0.0,0.0
0.2851531181774165,0.0,0.0,0.0,0.0
0.2877294893868281,0.0,0.0,0.0,0.0
0.2903291382256449,0.0,0.0,0.0,0.0
0.2929522750082923,0.0,0.0,0.0,0.0
0.2955991119493963,0.0,0.0,0.0,0.0
0.2982698631809511,0.0,0.0,0.0,0.0
0.3009647447696434,0.0,0.0,0.0,0.0
0.3036839747343319,0.0,0.0,0.0,0.0
0.3064277730636856,0.0,0.0,0.0,0.0
0.3091963617339809,0.0,0.0,0.0,0.0
0.3119899647270598,0.0,0.0,0.0,0.0
0.3148088080484504,0.0,0.0,0.0,0.0
0.3176531197456507,0.0,0.0,0.0,0.0
0.3205231299265784,0.0,0.0,0.0,0.0
0.3234190707781861,0.0,0.0,0.0,0.0
0.3263411765852463,0.0,0.0,0.0,0.0
0.3292896837493047,0.0,0.0,0.0,0.0
0.3322648308078056,0.0,0.0,0.0,0.0
0.3352668584533901,0.0,0.0,0.0,0.0
0.3382960095533678,0.0,0.0,0.0,0.0
0.3413525291693651,0.0,0.0,0.0,0.0
0.3444366645771519,0.0,0.0,0.0,0.0
0.3475486652866451,0.0,0.0,0.0,0.0
0.3506887830620951,0.0,0.0,0.0,0.0
0.3538572719424537,0.0,0.0,0.0,0.0
0.3570543882619261,0.0,0.0,0.0,0.0
0.3602803906707081,0.0,0.0,0.0,0.0
0.3635355401559122,0.0,0.0,0.0,0.0
0.3668201000626807,0.0,0.0,0.0,0.0
0.3701343361154912,0.0,0.0,0.0,0.0
0.3734785164396541,0.0,0.0,0.0,0.0
0.3768529115830036,0.0,0.0,0.0,0.0
0.3802577945377861,0.0,0.0,0.0,0.0
0.383693440762745,0.0,0.0,0.0,0.0
0.3871601282054056,0.0,0.0,0.0,0.0
0.3906581373245619,0.0,0.0,0.0,0.0
0.3941877511129656,0.0,0.0,0.0,0.0
0.3977492551202206,0.0,0.0,0.0,0.0
0.4013429374758842,0.0,1.0,0.0,0.0
0.404969088912777,0.0,1.0,0.0,0.0
0.408628002790504,0.0,1.0,0.0,0.0
0.4123199751191874,0.0,1.0,0.0,0.0
0.4160453045834137,0.0,1.0,0.0,0.0
0.4198042925663985,0.0,1.0,0.0,0.0
0.4235972431743681,0.0,1.0,0.0,0.0
0.427424463261162,0.0,1.0,0.0,0.0
0.4312862624530582,0.0,1.0,0.0,0.0
0.4351829531738218,0.0,1.0,0.0,0.0
0.4391148506699808,0.0,1.0,0.0,0.0
0.4430822730363296,0.0,1.0,0.0,0.0
0.4470855412416633,0.0,1.0,0.0,0.0
0.4511249791547446,0.0,1.0,0.0,0.0
0.4552009135705047,0.0,1.0,0.0,0.0
0.459313674236482,0.0,1.0,0.0,0.0
0.4634635938794987,0.0,1.0,0.0,0.0
0.4676510082325783,0.0,1.0,0.0,0.0
0.4718762560621077,0.0,1.0,0.0,0.0
0.4761396791952432,0.0,1.0,0.0,0.0
0.4804416225475647,0.0,1.0,0.0,0.0
0.4847824341509796,0.0,1.0,0.0,0.0
0.4891624651818798,0.0,1.0,0.0,0.0
0.493582069989551,0.0,1.0,0.0,0.0
0.4980416061248411,0.0,1.0,0.0,0.0
0.5025414343690856,0.0,1.0,0.0,0.0
0.5070819187632956,0.0,1.0,0.0,0.0
0.5116634266376091,0.0,1.0,0.0,0.0
0.5162863286410085,0.0,1.0,0.0,0.0
0.5209509987713064,0.0,1.0,0.0,0.0
0.5256578144054019,0.0,1.0,0.0,0.0
0.530407156329812,0.0,1.0,0.0,0.0
0.5351994087714765,0.0,1.0,0.0,0.0
0.5400349594288429,0.0,1.0,0.0,0.0
0.5449141995032318,0.0,1.0,0.0,0.0
0.5498375237304849,0.0,1.0,0.0,0.0
0.5548053304129003,0.0,1.0,0.0,0.0
0.5598180214514549,0.0,1.0,0.0,0.0
0.5648760023783191,0.0,1.0,0.0,0.0
0.5699796823896649,0.0,1.0,0.0,0.0
0.5751294743787694,0.0,1.0,0.0,0.0
0.5803257949694197,0.0,1.0,0.0,0.0
0.5855690645496171,0.0,1.0,0.0,0.0
0.5908597073055873,0.0,1.0,0.0,0.0
0.5961981512560978,0.0,1.0,0.0,0.0
0.6015848282870847,0.0,1.0,0.0,0.0
0.6070201741865929,0.0,1.0,0.0,0.0
0.6125046286800321,0.0,1.0,0.0,0.0
0.6180386354657502,0.0,1.0,0.0,0.0
0.6236226422509303,0.0,1.0,0.0,0.0
0.6292571007878093,0.0,1.0,0.0,0.0
0.6349424669102264,0.0,1.0,0.0,0.0
0.6406792005704997,0.0,1.0,0.0,0.0
0.6464677658766367,0.0,1.0,0.0,0.0
0.6523086311298825,0.0,1.0,0.0,0.0
0.6582022688626041,0.0,1.0,0.0,0.0
0.6641491558765202,0.0,1.0,0.0,0.0
0.670149773281274,0.0,1.0,0.0,0.0
0.6762046065333562,0.0,1.0,0.0,0.0
0.6823141454753784,0.0,1.0,0.0,0.0
0.6884788843757024,0.0,1.0,0.0,0.0
0.6946993219684265,0.0,1.0,0.0,0.0
0.7009759614937343,0.0,1.0,0.0,0.0
0.707309310738607,0.0,1.0,0.0,0.0
0.7136998820779036,0.0,1.0,0.0,0.0
0.7201481925158132,0.0,1.0,0.0,0.0
0.7266547637276809,0.0,1.0,0.0,0.0
0.7332201221022119,0.0,1.0,0.0,0.0
0.739844798784057,0.0,1.0,0.0,0.0
0.7465293297167825,0.0,1.0,0.0,0.0
0.7532742556862294,0.0,1.0,0.0,0.0
0.7600801223642624,0.0,1.0,0.0,0.0
0.7669474803529164,0.0,1.0,0.0,0.0
0.7738768852289402,0.0,1.0,0.0,0.0
0.7808688975887432,0.0,1.0,0.0,0.0
0.7879240830937492,0.0,1.0,0.0,0.0
0.7950430125161576,0.0,1.0,0.0,0.0
0.8022262617851205,0.0,1.0,0.0,0.0
0.8094744120333358,0.0,1.0,0.0,0.0
0.8167880496440613,0.0,1.0,0.0,0.0
0.8241677662985538,0.0,1.0,0.0,0.0
0.8316141590239368,0.0,1.0,0.0,0.0
0.8391278302415006,0.0,1.0,0.0,0.0
0.8467093878154391,0.0,1.0,0.0,0.0
0.854359445102026,0.0,1.0,0.0,0.0
0.862078620999237,0.0,1.0,0.0,0.0
0.8698675399968184,0.0,1.0,0.0,0.0
0.8777268322268091,0.0,1.0,0.0,0.0
0.88565713351452,0.0,1.0,0.0,0.0
0.8936590854299715,0.0,1.0,0.0,0.0
0.9017333353397982,0.0,0.0,0.0,0.0
0.9098805364596212,0.0,0.0,0.0,0.0
0.9181013479068942,0.0,0.0,0.0,0.0
0.9263964347542264,0.0,0.0,0.0,0.0
0.9347664680831878,0.0,0.0,0.0,0.0
0.9432121250386007,0.0,0.0,0.0,0.0
0.9517340888833214,0.0,0.0,0.0,0.0
0.9603330490535164,0.0,0.0,0.0,0.0
0.969009701214439,0.0,0.0,0.0,0.0
0.9777647473167088,0.0,0.0,0.0,0.0
0.986598895653102,0.0,0.0,0.0,0.0
0.99551286091585,0.0,0.0,0.0,0.0
1.0045073642544626,0.0,0.0,0.0,0.0
1.0135831333340657,0.0,0.0,0.0,0.0
1.0227409023942735,0.0,0.0,0.0,0.0
1.0319814123085886,0.0,0.0,0.0,0.0
1.041305410644337,0.0,0.0,0.0,0.0
1.0507136517231503,0.0,0.0,0.0,0.0
1.06020689668199,0.0,0.0,0.0,0.0
1.0697859135347236,0.0,0.0,0.0,0.0
1.0794514772342587,0.0,0.0,0.0,0.0
1.0892043697352367,0.0,0.0,0.0,0.0
1.0990453800572952,0.0,0.0,0.0,0.0
1.1089753043488986,0.0,0.0,1.0,0.0
1.1189949459517483,0.0,0.0,1.0,0.0
1.1291051154657756,0.0,0.0,1.0,0.0
1.1393066308147166,0.0,0.0,1.0,0.0
1.149600317312286,0.0,0.0,1.0,0.0
1.1599870077289447,0.0,0.0,1.0,0.0
1.1704675423592723,0.0,0.0,1.0,0.0
1.181042769089947,0.0,0.0,1.0,0.0
1.191713543468342,0.0,0.0,1.0,0.0
1.2024807287717385,0.0,0.0,1.0,0.0
1.2133451960771675,0.0,0.0,1.0,0.0
1.2243078243318797,0.0,0.0,1.0,0.0
1.2353695004244531,0.0,0.0,1.0,0.0
1.2465311192565447,0.0,0.0,1.0,0.0
1.2577935838152872,0.0,0.0,1.0,0.0
1.2691578052463433,0.0,0.0,1.0,0.0
1.280624702927617,0.0,0.0,1.0,0.0
1.2921952045436331,0.0,0.0,1.0,0.0
1.3038702461605882,0.0,0.0,1.0,0.0
1.3156507723020785,0.0,0.0,1.0,0.0
1.3275377360255127,0.0,0.0,1.0,0.0
1.3395320989992163,0.0,0.0,1.0,0.0
1.351634831580233,0.0,0.0,1.0,0.0
1.3638469128928226,0.0,0.0,1.0,0.0
1.3761693309076788,0.0,0.0,1.0,0.0
1.3886030825218545,0.0,0.0,1.0,0.0
1.4011491736394115,0.0,0.0,1.0,0.0
1.4138086192528003,0.0,0.0,1.0,0.0
1.4265824435249743,0.0,0.0,1.0,0.0
1.4394716798722442,0.0,0.0,1.0,0.0
1.4524773710478838,0.0,0.0,1.0,0.0
1.465600569226489,0.0,0.0,1.0,0.0
1.4788423360891012,0.0,0.0,1.0,0.0
1.4922037429090973,0.0,0.0,1.0,0.0
1.5056858706388565,0.0,0.0,1.0,0.0
1.5192898099972123,0.0,0.0,1.0,0.0
1.5330166615576917,0.0,0.0,1.0,0.0
