incident_energy,E1,E2,E3,E4,E5,E6,E7
0.04935820699895511,0.006619148975956656,0.0,0.0,0.0,0.0,0.0,0.0
0.049804160612484105,0.007635544806541345,0.0,0.0,0.0,0.0,0.0,0.0
0.05025414343690856,0.008695957978581588,0.0,0.0,0.0,0.0,0.0,0.0
0.05070819187632956,0.009869003823008047,0.0,0.0,0.0,0.0,0.0,0.0
0.05116634266376091,0.010667781556941047,0.0,0.0,0.0,0.0,0.0,0.0
0.051628632864100854,0.011642099642851685,0.0,0.0,0.0,0.0,0.0,0.0
0.05209509987713064,0.012483411901614519,0.0,0.0,0.0,0.0,0.0,0.0
0.052565781440540194,0.013280692178273287,0.0,0.0,0.0,0.0,0.0,0.0
0.0530407156329812,0.014262304376219179,0.0,0.0,0.0,0.0,0.0,0.0
0.05351994087714765,0.014709626307578662,0.0,0.0,0.0,0.0,0.0,0.0
0.0540034959428843,0.01563286632872523,0.0,0.0,0.0,0.0,0.0,0.0
0.05449141995032318,0.016197244353156507,0.0,0.0,0.0,0.0,0.0,0.0
0.05498375237304849,0.01679828689343735,0.0,0.0,0.0,0.0,0.0,0.0
0.055480533041290025,0.017305542431523088,0.0,0.0,0.0,0.0,0.0,0.0
0.05598180214514548,0.017710754057761107,0.0,0.0,0.0,0.0,0.0,0.0
0.05648760023783192,0.018483383902108776,0.0,0.0,0.0,0.0,0.0,0.0
0.05699796823896648,0.018889606665816093,0.0,0.0,0.0,0.0,0.0,0.0
0.057512947437876945,0.019380785585547212,0.0,0.0,0.0,0.0,0.0,0.0
0.05803257949694197,0.019729981009973165,0.0,0.0,0.0,0.0,0.0,0.0
0.058556906454961706,0.020226740736057472,0.0,0.0,0.0,0.0,0.0,0.0
0.059085970730558726,0.020661843909056392,0.0,0.0,0.0,0.0,0.0,0.0
0.05961981512560977,0.02095883852244367,0.0,0.0,0.0,0.0,0.0,0.0
0.06015848282870847,0.021330227142174276,2.4624491632811844e-07,0.0,0.0,0.0,0.0,0.0
0.0607020174186593,0.021736083629295237,1.4910025469111503e-06,0.0,0.0,0.0,0.0,0.0
0.061250462868003196,0.022136607331039414,1.0346281052098277e-05,0.0,0.0,0.0,0.0,0.0
0.06180386354657502,0.022417573544581217,6.519433761467362e-05,0.0,0.0,0.0,0.0,0.0
0.06236226422509303,0.02258381774690903,0.00022051381594662486,0.0,0.0,0.0,0.0,0.0
0.06292571007878094,0.02237366285472741,0.0006756179261011953,0.0,0.0,0.0,0.0,0.0
0.06349424669102265,0.021740211242091103,0.0015243759355294962,0.0,0.0,0.0,0.0,0.0
0.06406792005704996,0.020755005655399495,0.00285977942912705,0.0,0.0,0.0,0.0,0.0
0.06464677658766367,0.01936033100935851,0.004768891491810814,0.0,0.0,0.0,0.0,0.0
0.06523086311298826,0.01739491872297995,0.006825344621861276,0.0,0.0,0.0,0.0,0.0
0.06582022688626042,0.015464490446277542,0.009050377971235939,0.0,0.0,0.0,0.0,0.0
0.06641491558765203,0.01359642596603485,0.011045420369955098,0.0,0.0,0.0,0.0,0.0
0.06701497732812742,0.01199761297637148,0.013035683059476406,0.0,0.0,0.0,0.0,0.0
0.06762046065333563,0.01060831329418456,0.014791904833098474,0.0,0.0,0.0,0.0,0.0
0.06823141454753784,0.009478102350218875,0.016095922836461603,0.0,0.0,0.0,0.0,0.0
0.06884788843757024,0.008520493824205668,0.01736633311147355,0.0,0.0,0.0,0.0,0.0
0.06946993219684265,0.007694456084174314,0.018414392672932954,0.0,0.0,0.0,0.0,0.0
0.07009759614937344,0.006968446410798292,0.019355535448844136,0.0,0.0,0.0,0.0,0.0
0.0707309310738607,0.0065497813612069794,0.02010906496139534,0.0,0.0,0.0,0.0,0.0
0.07136998820779036,0.005999953459708681,0.02082555286371764,0.0,0.0,0.0,0.0,0.0
0.07201481925158132,0.005672554358050347,0.02130581604340836,0.0,0.0,0.0,0.0,0.0
0.07266547637276809,0.005331746701998095,0.02177164667930552,0.0,0.0,0.0,0.0,0.0
0.07332201221022118,0.005047263428926165,0.022380069782478727,0.0,0.0,0.0,0.0,0.0
0.0739844798784057,0.004831228914720004,0.022902812446548935,0.0,0.0,0.0,0.0,0.0
0.07465293297167826,0.0046458119366510325,0.023418890676055945,0.0,0.0,0.0,0.0,0.0
0.07532742556862294,0.004399900840545914,0.023616284514972045,0.0,0.0,0.0,0.0,0.0
0.07600801223642624,0.004328385017133575,0.024004424188351463,0.0,0.0,0.0,0.0,0.0
0.07669474803529164,0.004143881730050634,0.02441632374462056,0.0,0.0,0.0,0.0,0.0
0.07738768852289402,0.004051893727042066,0.024708115458978684,0.0,0.0,0.0,0.0,0.0
0.07808688975887433,0.0038966157437228996,0.024818085468019647,0.0,0.0,0.0,0.0,0.0
0.07879240830937492,0.003910504989232801,0.02530495416141051,0.0,0.0,0.0,0.0,0.0
0.07950430125161576,0.0037475717914146286,0.025538172937362397,0.0,0.0,0.0,0.0,0.0
0.08022262617851204,0.0036746436513477353,0.02573580253438374,0.0,0.0,0.0,0.0,0.0
0.08094744120333358,0.003644999916747108,0.0261035330674226,0.0,0.0,0.0,0.0,0.0
0.08167880496440613,0.0035726380690913467,0.026339600361764873,0.0,0.0,0.0,0.0,0.0
0.08241677662985537,0.00348112599364203,0.02656055043319897,0.0,0.0,0.0,0.0,0.0
0.08316141590239369,0.003495607683506288,0.026928869324640472,0.0,0.0,0.0,0.0,0.0
0.08391278302415006,0.0034504072670266126,0.02707408615964809,0.0,0.0,0.0,0.0,0.0
0.0846709387815439,0.0034294890210220252,0.027164793663678088,0.0,0.0,0.0,0.0,0.0
0.08543594451020262,0.0033678292219712375,0.027495203024860027,0.0,0.0,0.0,0.0,0.0
0.0862078620999237,0.0033362737707551935,0.027598345628561505,0.0,0.0,0.0,0.0,0.0
0.08698675399968182,0.0032711628940614284,0.027947804259730417,0.0,0.0,0.0,0.0,0.0
0.0877726832226809,0.003238242915188001,0.028063290576224406,0.0,0.0,0.0,0.0,0.0
0.088565713351452,0.0032306698341020693,0.028186615311681738,0.0,0.0,0.0,0.0,0.0
0.08936590854299714,0.0031736274909208917,0.028400534826304287,0.0,0.0,0.0,0.0,0.0
0.09017333353397981,0.0032100291976061863,0.028650502403137428,0.0,0.0,0.0,0.0,0.0
0.09098805364596212,0.003149588898080855,0.028780172022769446,0.0,0.0,0.0,0.0,0.0
0.09181013479068942,0.003171470612789868,0.029142097770973634,0.0,0.0,0.0,0.0,0.0
0.09263964347542263,0.003096101284710669,0.029299162386501567,0.0,0.0,0.0,0.0,0.0
0.09347664680831878,0.0031203791507266308,0.02945403236586501,0.0,0.0,0.0,0.0,0.0
0.09432121250386008,0.0031321454951274176,0.029382990349207314,0.0,0.0,0.0,0.0,0.0
0.09517340888833214,0.0031358051074261662,0.02973183303253737,0.0,0.0,0.0,0.0,0.0
0.09603330490535164,0.0030932189804990127,0.029970948460363297,0.0,0.0,0.0,0.0,0.0
0.09690097012144389,0.003057357548011117,0.029937375162177333,0.0,0.0,0.0,0.0,0.0
0.09777647473167089,0.0029999946765974853,0.03018709152483099,0.0,0.0,0.0,0.0,0.0
0.0986598895653102,0.0030390212226562748,0.030324630642886777,0.0,0.0,0.0,0.0,0.0
0.09955128609158502,0.0030309923068468753,0.0304994065904744,2.728165892751463e-06,0.0,0.0,0.0,0.0
0.10045073642544626,0.00304368476332126,0.0306509354494811,0.00013125475762041126,0.0,0.0,0.0,0.0
0.10135831333340659,0.0030018490308154028,0.029643508171424766,0.0011207135441025323,0.0,0.0,0.0,0.0
0.10227409023942739,0.003054611642415086,0.026640506756316577,0.004333699425474844,0.0,0.0,0.0,0.0
0.10319814123085885,0.002990306020409984,0.02159722533873858,0.00946918009506023,0.0,0.0,0.0,0.0
0.10413054106443369,0.0029442242525106748,0.016649762736062765,0.014543313792345395,0.0,0.0,0.0,0.0
0.10507136517231504,0.0029503572432536714,0.013310845581118011,0.01820086452418316,0.0,0.0,0.0,0.0
0.106020689668199,0.0029381153843043226,0.010883546453154345,0.020554387520260863,0.0,0.0,0.0,0.0
0.10697859135347235,0.0029137464543279147,0.009495278344870057,0.022315910449883868,0.0,0.0,0.0,0.0
0.10794514772342587,0.0028962271032292263,0.00843379163186497,0.023493728853550486,0.0,0.0,0.0,0.0
0.10892043697352369,0.0028855737632274537,0.007820001158184535,0.024193799625274265,0.0,0.0,0.0,0.0
0.10990453800572952,0.0029102335527972077,0.007236169578548071,0.025058106749413944,0.0,0.0,0.0,0.0
0.11089753043488985,0.0029282571316074733,0.006931296932317369,0.025542723404875765,0.0,0.0,0.0,0.0
0.11189949459517486,0.0028789995589829807,0.006624665509944573,0.025944829117718976,0.0,0.0,0.0,0.0
0.11291051154657757,0.002888868967317015,0.006256531350166026,0.02627787775151923,0.0,0.0,0.0,0.0
0.11393066308147166,0.002866247132147871,0.006058661889959184,0.026629327040423003,0.0,0.0,0.0,0.0
0.1149600317312286,0.0028957060317925175,0.005849485016228114,0.02713744113510869,0.0,0.0,0.0,0.0
0.11599870077289447,0.002896859886848898,0.005661395897052805,0.02731848569300339,0.0,0.0,0.0,0.0
0.11704675423592723,0.0028051747028815578,0.005535046005545399,0.02770992865331751,0.0,0.0,0.0,0.0
0.11810427690899471,0.002840760553120151,0.005409126218557041,0.02794458392923626,0.0,0.0,0.0,0.0
0.11917135434683418,0.0028124079065473652,0.0053001745781298135,0.028204623590385284,0.0,0.0,0.0,0.0
0.12024807287717386,0.0028400735459775993,0.005229509934360593,0.028483274250259424,0.0,0.0,0.0,0.0
0.12133451960771677,0.002794098935402339,0.005125389809357722,0.02856841710931836,0.0,0.0,0.0,0.0
0.12243078243318797,0.0027681997837865385,0.005107034059305233,0.028809143916687915,0.0,0.0,0.0,0.0
0.12353695004244532,0.0027739307579059866,0.00498464561197199,0.029074757805320275,0.0,0.0,0.0,0.0
0.12465311192565447,0.002770106400487442,0.004975986644121728,0.029163270017304697,0.0,0.0,0.0,0.0
0.1257793583815287,0.0027730274168187097,0.004892890391426109,0.029463758176979354,0.0,0.0,0.0,0.0
0.12691578052463431,0.0027378531360316475,0.00482370740626006,0.029556789097920626,0.0,0.0,0.0,0.0
0.1280624702927617,0.002788333791474263,0.0048201543685640865,0.029573483523303887,0.0,0.0,0.0,0.0
0.1292195204543633,0.0027202224542424093,0.004797205631780023,0.029972930936836673,0.0,0.0,0.0,0.0
0.13038702461605883,0.0027145648374041296,0.0046984841286565,0.030198210628853233,0.0,0.0,0.0,0.0
0.13156507723020783,0.002740286018205747,0.0047240407008891,0.03024611783169706,0.0,0.0,0.0,0.0
0.13275377360255125,0.0027575481697353836,0.004722799192789172,0.03033401347620987,0.0,0.0,0.0,0.0
0.13395320989992165,0.0026880629305894655,0.004645878676771928,0.030550449733810395,0.0,0.0,0.0,0.0
0.13516348315802326,0.002666834316181,0.004606975314231456,0.0305803059412968,0.0,0.0,0.0,0.0
0.13638469128928227,0.002700467444207805,0.004575084194071528,0.03086623155331904,0.0,0.0,0.0,0.0
0.1376169330907679,0.0026613390267114533,0.004616250363412566,0.03106601042381372,0.0,0.0,0.0,0.0
0.13886030825218545,0.002641900102554597,0.004533627991672343,0.03134919800167506,0.0,0.0,0.0,0.0
0.14011491736394116,0.0026505567307882677,0.004541591435136602,0.031271389182133895,0.0,0.0,0.0,0.0
0.14138086192528007,0.0026522739103887133,0.004513276657880636,0.03149806292166546,0.0,0.0,0.0,0.0
0.14265824435249744,0.0026186950565458412,0.004482229248961347,0.03167466616708352,0.0,0.0,0.0,0.0
0.14394716798722443,0.002608445411107366,0.0044474130515907906,0.03176263521303784,0.0,0.0,0.0,0.0
0.14524773710478836,0.0025803276671488135,0.0044400100109479495,0.031723126329396396,0.0,0.0,0.0,0.0
0.1465600569226489,0.0025967420943803004,0.004427803527439521,0.03189545453756766,0.0,0.0,0.0,0.0
0.14788423360891012,0.0025658357619430393,0.004410276930816709,0.03204383465698902,0.0,0.0,0.0,0.0
0.14922037429090973,0.002554371506074041,0.0044869633148454605,0.032046535452855025,0.0,0.0,0.0,0.0
0.15056858706388565,0.002494162393457046,0.004348306759663988,0.032345812355123155,0.0,0.0,0.0,0.0
0.15192898099972124,0.0025492627270269604,0.004386126728391151,0.032487444678673025,0.0,0.0,0.0,0.0
0.15330166615576915,0.00253568825719893,0.004383866180541041,0.03261920437445386,0.0,0.0,0.0,0.0
0.1546867535837551,0.002542932614644306,0.004394668733412047,0.032695270480415095,0.0,0.0,0.0,0.0
0.15608435533876228,0.002442488557032817,0.004379925198559051,0.03290668481474834,0.0,0.0,0.0,0.0
0.15749458448829642,0.0024794148494128323,0.004385088927332016,0.033024233901654286,0.0,0.0,0.0,0.0
0.1589175551214333,0.0024580980976195653,0.004339809465178708,0.03316210812698386,0.0,0.0,0.0,0.0
0.16035338235804866,0.0024463456780349346,0.004406002021218465,0.033155152806780705,0.0,0.0,0.0,0.0
0.1618021823581314,0.002467311206019273,0.004303289692124487,0.03328854190313209,0.0,0.0,0.0,0.0
0.16326407233118115,0.0024438131657845297,0.004400296295578269,0.03367072639443919,0.0,0.0,0.0,0.0
0.16473917054569068,0.0024221156563529883,0.0043419651641867065,0.03386008263553047,0.0,0.0,0.0,0.0
0.16622759633871387,0.0023890174456326217,0.004337412048738452,0.033717301549287516,0.0,0.0,0.0,0.0
0.16772947012552017,0.002373700755448942,0.004312519381232301,0.03407934917311215,0.0,0.0,0.0,0.0
0.16924491340933645,0.0023708198484899304,0.004317636687601167,0.034118815082404295,0.0,0.0,0.0,0.0
0.1707740487911767,0.0023641930002504495,0.004324563451440551,0.03414303676367514,0.0,0.0,0.0,0.0
0.17231699997976052,0.0023836546374693987,0.004295513450214005,0.034145976059318364,0.0,0.0,0.0,0.0
0.17387389180152135,0.002337338061523949,0.004250854013757153,0.034407865420952435,0.0,0.0,0.0,0.0
0.17544485021070508,0.0023322622534459304,0.0042900186731640744,0.03457830149365398,0.0,0.0,0.0,0.0
0.17703000229955984,0.002343410888627034,0.004293830465366768,0.03441273388631696,0.0,0.0,0.0,0.0
0.1786294763086179,0.00230263273808737,0.004233492630936645,0.034712477246490736,0.0,0.0,0.0,0.0
0.18024340163707053,0.002308142491072838,0.004273933666831777,0.03507513265722531,0.0,0.0,0.0,0.0
0.18187190885323648,0.0023104386485968305,0.00431870329494555,0.03494965654805722,0.0,0.0,0.0,0.0
0.18351512970512512,0.0022346131626675117,0.004204575119646035,0.035097732124457715,0.0,0.0,0.0,0.0
0.18517319713109498,0.002272626400523448,0.004259009741455601,0.035336297494748974,0.0,0.0,0.0,0.0
